athlete_id,age,gender,sport,vo2_max,hrv,lactate_threshold,resting_heart_rate,max_heart_rate,stride_length,cadence,force_application,power_output,endurance_score,efficiency_score,adaptability_score,skiing_potential
ROW_470,20,Male,Rowing,66.97,58.03,63.7,43,186,,96,330.9,292.82,85.06,70.8,96.51,0.58
ROW_471,18,Female,Rowing,76.53,100.0,71.22,51,188,,85,593.59,378.57,59.88,69.69,72.27,0.49
ROW_472,22,Male,Rowing,70.14,65.24,79.84,56,175,,63,230.6,157.34,52.09,65.37,83.71,0.79
ROW_473,34,Female,Rowing,57.2,62.36,79.56,59,178,,85,322.58,350.41,65.27,92.79,94.14,0.98
ROW_474,18,Female,Rowing,65.56,75.08,85.81,42,196,,97,353.09,247.63,64.07,78.4,56.51,0.96
ROW_475,21,Male,Rowing,55.88,95.73,64.21,48,186,,87,397.38,336.23,93.67,54.48,92.79,0.79
ROW_476,23,Female,Rowing,79.97,66.38,72.9,44,184,,61,206.56,387.13,93.23,92.67,86.22,0.38
ROW_477,32,Male,Rowing,71.21,62.86,62.92,59,174,,61,232.94,226.57,76.69,76.74,91.98,0.07
ROW_478,21,Male,Rowing,66.5,50.7,71.69,55,197,,75,303.12,172.39,50.95,70.78,74.74,0.1
ROW_479,18,Female,Rowing,59.81,83.02,60.45,47,187,,82,421.6,208.07,61.42,66.89,51.67,0.0
ROW_480,34,Male,Rowing,66.64,80.01,86.95,55,192,,82,507.11,205.52,81.95,54.97,83.53,0.0
ROW_481,28,Female,Rowing,56.96,66.37,75.81,58,173,,72,474.6,335.46,55.07,97.84,68.73,0.94
ROW_482,34,Female,Rowing,46.01,53.76,85.49,55,190,,80,426.81,165.46,85.03,87.06,70.12,0.93
ROW_483,18,Male,Rowing,58.83,80.05,61.8,57,193,,98,358.89,162.73,50.6,56.59,72.06,0.67
ROW_484,26,Male,Rowing,77.57,105.17,66.82,54,171,,84,548.28,323.4,84.13,75.56,74.65,0.73
ROW_485,31,Female,Rowing,66.92,100.07,67.78,57,188,,96,383.91,289.18,92.23,77.78,83.1,0.51
ROW_486,32,Male,Rowing,47.94,110.26,71.6,53,196,,72,319.7,254.44,73.46,58.39,86.34,0.24
ROW_487,18,Female,Rowing,75.97,50.67,84.09,55,174,,74,451.73,293.84,91.45,71.36,88.84,0.91
ROW_488,19,Female,Rowing,54.41,117.65,71.6,44,195,,87,476.85,333.81,89.08,82.29,83.58,0.28
ROW_489,23,Female,Rowing,53.53,73.9,66.14,47,173,,62,359.39,175.87,83.57,64.2,90.17,0.74
ROW_490,25,Female,Rowing,55.4,119.33,61.95,55,174,,82,211.26,288.32,72.26,66.58,56.11,0.25
ROW_491,18,Female,Rowing,65.2,67.68,62.38,40,188,,63,237.65,356.1,63.6,56.1,91.84,0.87
ROW_492,32,Male,Rowing,64.06,83.01,82.8,50,182,,62,538.24,240.61,93.04,70.66,69.36,0.65
ROW_493,27,Female,Rowing,62.2,74.77,73.34,50,185,,98,222.62,340.75,82.43,79.19,76.44,0.64
ROW_494,21,Female,Rowing,70.11,74.9,81.79,41,181,,67,436.81,361.36,89.9,55.83,71.69,0.1
ROW_495,27,Female,Rowing,56.08,108.96,80.47,58,178,,84,273.48,355.23,77.6,80.74,73.79,0.42
ROW_496,28,Female,Rowing,72.37,102.25,64.06,44,193,,71,291.57,312.59,58.59,69.89,64.27,0.52
ROW_497,22,Female,Rowing,51.14,119.45,64.29,42,185,,64,309.33,329.34,98.97,83.91,58.5,0.29
ROW_498,26,Female,Rowing,72.39,92.95,82.66,47,183,,92,215.32,346.92,59.14,65.74,55.24,0.88
ROW_499,22,Male,Rowing,68.23,82.43,81.64,43,191,,84,270.89,333.43,95.56,78.42,72.57,0.84
ROW_500,28,Male,Rowing,68.91,56.31,71.34,52,199,,84,460.2,262.92,60.41,80.64,56.26,0.49
ROW_501,20,Female,Rowing,61.85,119.76,62.32,53,170,,94,399.49,189.78,68.69,84.53,62.25,0.34
ROW_502,21,Female,Rowing,68.35,88.61,60.36,40,189,,74,518.93,227.43,72.0,87.85,56.68,0.8
ROW_503,27,Female,Rowing,47.79,99.03,68.64,44,192,,85,224.5,201.81,96.07,56.82,55.46,0.2
ROW_504,24,Male,Rowing,74.8,78.47,60.28,46,195,,69,555.56,240.36,94.41,98.26,94.12,0.07
ROW_505,18,Female,Rowing,46.94,88.34,66.9,45,190,,83,598.56,272.33,91.16,92.18,83.7,0.05
ROW_506,23,Female,Rowing,50.21,115.98,72.59,54,173,,94,206.3,389.76,68.83,78.12,96.19,0.04
ROW_507,25,Female,Rowing,65.19,61.65,63.64,54,178,,88,587.06,389.87,50.22,94.52,82.2,0.49
ROW_508,34,Female,Rowing,70.88,70.47,63.13,47,193,,97,294.35,342.4,84.08,69.12,92.2,0.26
ROW_509,24,Female,Rowing,47.67,60.64,86.89,41,188,,64,477.02,395.04,70.55,51.71,77.76,0.69
ROW_510,18,Female,Rowing,77.23,105.46,77.56,53,183,,83,316.99,399.5,87.85,86.35,73.13,0.65
ROW_511,26,Male,Rowing,79.08,54.34,88.03,55,191,,78,408.73,371.31,89.74,97.17,76.42,0.54
ROW_512,28,Female,Rowing,66.21,55.71,70.37,49,181,,68,404.17,169.88,71.99,58.09,66.01,0.35
ROW_513,19,Female,Rowing,61.84,70.89,80.31,54,199,,85,344.44,256.51,87.41,82.19,82.9,0.85
ROW_514,28,Female,Rowing,70.95,85.99,66.14,43,199,,84,487.02,283.53,92.0,90.67,94.86,0.71
ROW_515,20,Female,Rowing,56.49,78.44,78.55,51,197,,94,439.85,181.02,96.42,95.25,89.12,0.27
ROW_516,34,Female,Rowing,62.26,53.14,63.89,49,173,,95,403.31,352.16,79.12,63.83,73.1,0.5
ROW_517,27,Female,Rowing,77.07,117.02,60.06,41,176,,73,593.14,187.17,88.92,56.44,97.7,0.16
ROW_518,20,Female,Rowing,78.45,116.7,87.95,43,186,,65,576.0,245.83,74.73,62.39,99.27,0.33
ROW_519,20,Female,Rowing,77.45,69.55,76.65,59,170,,91,582.17,167.23,52.08,78.89,74.66,1.0
ROW_520,24,Female,Rowing,54.19,101.21,87.81,45,183,,85,552.53,281.15,57.76,95.94,93.23,0.22
ROW_521,19,Male,Rowing,53.14,90.5,70.01,53,184,,74,302.06,299.26,56.41,79.13,50.24,0.7
ROW_522,18,Male,Rowing,55.42,66.62,69.83,42,181,,90,339.99,333.79,58.59,95.98,53.33,0.24
ROW_523,24,Male,Rowing,60.45,68.35,72.02,54,181,,96,292.42,234.87,50.51,88.5,51.12,0.94
ROW_524,28,Female,Rowing,56.0,84.38,81.18,40,175,,97,594.47,297.63,92.94,79.92,88.66,0.31
ROW_525,23,Male,Rowing,58.1,79.35,76.97,58,195,,96,261.06,333.54,78.01,51.09,53.99,0.35
ROW_526,21,Male,Rowing,66.72,70.39,87.76,40,196,,78,346.6,340.51,69.16,66.65,50.85,0.59
ROW_527,31,Male,Rowing,71.69,106.53,60.76,52,198,,73,279.62,225.41,70.49,52.87,57.37,0.59
ROW_528,20,Male,Rowing,70.74,83.7,81.25,47,182,,95,289.38,166.93,73.17,66.11,65.31,0.58
ROW_529,21,Female,Rowing,73.5,95.84,69.91,57,185,,96,298.84,159.4,53.69,53.12,73.24,0.57
ROW_530,25,Male,Rowing,46.13,63.25,65.41,42,183,,70,455.87,342.02,63.73,58.39,53.27,0.31
ROW_531,21,Male,Rowing,46.67,87.35,75.31,57,176,,86,230.42,246.36,92.58,70.53,74.95,0.43
ROW_532,28,Female,Rowing,72.63,72.26,75.15,59,198,,61,429.01,183.49,87.18,75.74,62.4,0.59
ROW_533,33,Male,Rowing,63.66,86.85,64.11,48,194,,81,527.71,196.12,78.17,60.86,63.72,0.67
ROW_534,20,Female,Rowing,65.23,104.66,66.06,45,185,,61,506.61,341.54,74.04,86.63,91.1,0.25
ROW_535,24,Male,Rowing,46.84,103.82,72.24,59,192,,79,260.47,299.73,62.95,79.52,99.35,0.7
ROW_536,19,Male,Rowing,53.94,74.8,72.26,41,178,,76,565.89,275.35,73.56,84.59,73.19,0.92
ROW_537,18,Male,Rowing,67.34,98.6,69.53,43,195,,63,508.04,305.75,79.89,86.64,66.09,0.76
ROW_538,18,Female,Rowing,75.07,115.89,64.46,57,183,,73,202.12,184.37,85.63,86.35,96.57,0.08
ROW_539,23,Male,Rowing,77.09,93.8,60.13,46,194,,66,494.95,229.76,58.33,96.81,75.02,0.47
ROW_540,24,Male,Rowing,62.51,60.39,89.11,50,199,,74,494.97,243.52,90.66,61.86,86.52,0.44
ROW_541,22,Female,Rowing,64.09,97.58,88.3,44,199,,89,398.73,228.62,67.29,63.51,70.69,0.34
ROW_542,30,Male,Rowing,74.16,57.34,74.51,47,193,,75,218.39,366.1,75.16,54.71,60.13,0.49
ROW_543,18,Male,Rowing,63.82,111.05,89.85,50,176,,99,431.96,295.36,80.4,79.63,82.74,0.44
ROW_544,27,Male,Rowing,63.09,86.17,80.21,59,181,,61,506.3,332.33,74.4,69.76,83.24,0.01
ROW_545,26,Male,Rowing,76.68,76.96,62.07,59,172,,78,308.35,209.18,78.6,74.81,73.01,0.24
ROW_546,34,Male,Rowing,72.65,53.99,63.53,54,196,,60,466.83,216.02,55.58,58.49,63.5,0.21
ROW_547,18,Female,Rowing,76.82,76.65,87.48,42,183,,90,341.57,206.33,71.61,82.45,91.59,0.35
ROW_548,18,Female,Rowing,52.64,113.22,78.9,46,188,,63,429.54,321.99,64.02,80.95,63.77,0.17
ROW_549,24,Female,Rowing,63.35,51.47,85.3,47,180,,86,353.83,237.26,54.3,63.24,82.95,0.07
ROW_550,21,Male,Rowing,74.49,83.23,86.95,50,174,,84,321.5,251.27,59.58,73.27,69.2,0.2
ROW_551,29,Male,Rowing,48.89,115.18,73.44,49,192,,81,542.37,327.28,80.12,94.72,73.62,0.85
ROW_552,33,Male,Rowing,72.81,77.64,61.46,59,182,,69,501.54,392.95,59.83,88.67,60.57,0.8
ROW_553,31,Male,Rowing,51.4,79.97,65.65,48,197,,92,338.18,190.47,59.05,61.35,82.47,0.44
ROW_554,27,Male,Rowing,73.28,90.5,62.0,54,179,,89,373.85,165.67,77.64,93.94,61.29,0.88
ROW_555,31,Female,Rowing,66.42,82.41,65.66,59,176,,89,476.68,198.71,95.24,53.37,74.29,0.23
ROW_556,24,Female,Rowing,51.76,61.8,72.32,44,186,,75,524.43,333.74,89.43,70.7,66.42,0.58
ROW_557,21,Female,Rowing,61.57,51.3,63.55,54,185,,68,473.74,198.66,95.25,54.01,98.18,0.14
ROW_558,19,Male,Rowing,68.87,92.69,65.0,43,177,,76,416.37,296.09,79.15,96.21,99.11,0.83
ROW_559,33,Female,Rowing,67.18,114.46,73.37,44,186,,94,581.75,297.58,70.5,52.04,87.67,0.13
ROW_560,26,Female,Rowing,59.95,57.45,70.21,54,182,,74,509.66,223.61,86.48,57.56,99.2,0.03
ROW_561,22,Female,Rowing,76.48,64.77,74.03,56,199,,87,246.24,167.18,63.07,95.75,55.68,0.27
ROW_562,26,Female,Rowing,63.17,75.92,72.88,47,180,,79,423.26,249.8,53.9,79.11,99.62,0.9
ROW_563,25,Male,Rowing,62.71,106.61,79.33,58,189,,92,363.82,196.7,67.23,89.76,55.18,0.13
ROW_564,33,Male,Rowing,47.18,68.85,88.12,48,187,,92,517.97,196.12,64.96,50.82,70.77,0.33
ROW_565,21,Female,Rowing,77.27,111.74,63.24,49,174,,95,217.87,280.65,83.78,70.95,61.95,0.32
ROW_566,33,Female,Rowing,51.2,53.85,62.98,44,175,,72,364.29,318.28,77.57,99.22,97.69,0.8
ROW_567,21,Female,Rowing,63.49,115.87,85.58,49,189,,63,327.31,168.85,56.91,78.99,81.79,0.42
ROW_568,23,Female,Rowing,73.12,89.25,75.19,40,183,,82,256.47,294.58,95.43,92.48,79.86,0.61
ROW_569,20,Female,Rowing,52.54,96.11,82.99,43,181,,67,351.52,211.55,79.67,98.18,99.87,0.4
ROW_570,32,Female,Rowing,63.46,75.74,66.46,44,198,,72,469.12,318.32,72.88,84.25,80.62,0.55
ROW_571,25,Female,Rowing,53.42,104.74,84.87,46,173,,83,344.67,352.55,96.86,66.38,82.31,0.06
ROW_572,20,Female,Rowing,71.59,61.66,87.72,44,176,,99,432.0,351.75,54.87,65.43,52.24,0.37
ROW_573,23,Female,Rowing,64.75,53.42,79.06,59,180,,89,437.12,242.47,89.48,53.56,92.95,0.86
ROW_574,32,Male,Rowing,74.96,77.69,63.18,47,189,,89,434.84,291.82,68.23,71.39,98.5,0.69
ROW_575,29,Female,Rowing,76.31,109.76,86.86,56,171,,84,411.81,348.42,84.77,95.77,98.02,0.98
ROW_576,22,Male,Rowing,67.71,102.84,83.77,40,173,,92,246.8,165.2,96.54,73.9,61.06,0.79
ROW_577,24,Male,Rowing,70.39,86.2,82.53,57,176,,68,287.38,301.41,75.89,95.55,61.3,0.45
ROW_578,32,Female,Rowing,64.22,90.05,61.1,51,170,,85,520.03,359.13,51.13,90.86,68.3,0.68
ROW_579,24,Female,Rowing,58.46,59.09,83.97,42,184,,83,400.95,243.09,51.44,99.21,65.51,0.78
ROW_580,30,Male,Rowing,67.68,108.85,64.14,59,189,,92,482.43,263.85,66.53,97.38,65.28,0.27
ROW_581,20,Male,Rowing,76.79,105.09,66.67,53,191,,98,427.96,324.68,89.08,85.32,80.26,0.06
ROW_582,30,Female,Rowing,59.58,95.95,77.31,55,193,,84,215.48,166.97,64.41,93.56,90.28,0.41
ROW_583,20,Male,Rowing,56.0,82.63,67.95,57,177,,74,518.49,246.41,66.72,87.4,96.84,0.14
ROW_584,19,Female,Rowing,58.6,117.51,79.84,49,198,,65,225.73,223.93,89.22,85.17,53.39,0.28
ROW_585,21,Female,Rowing,60.24,111.53,78.24,54,194,,79,577.27,154.25,55.81,85.78,63.9,0.95
ROW_586,34,Male,Rowing,47.57,95.11,63.24,49,174,,75,286.15,198.99,92.34,86.05,62.75,0.85
ROW_587,23,Female,Rowing,62.45,76.03,79.68,40,183,,80,404.96,248.97,63.29,68.97,67.87,0.59
ROW_588,28,Male,Rowing,62.3,93.26,87.72,58,187,,74,225.44,199.36,52.56,71.18,71.22,0.4
ROW_589,23,Female,Rowing,65.6,90.28,64.83,41,172,,98,557.97,300.6,55.87,64.7,69.46,0.26
ROW_590,19,Female,Rowing,57.7,77.6,77.91,52,171,,63,591.98,262.16,97.63,57.41,97.61,0.57
ROW_591,34,Male,Rowing,66.46,71.47,70.26,55,194,,83,258.52,159.87,72.57,72.92,71.86,0.53
ROW_592,20,Male,Rowing,75.74,78.49,73.79,47,191,,62,318.31,218.76,62.82,95.0,77.58,0.78
ROW_593,29,Female,Rowing,78.44,90.17,68.61,42,185,,60,206.35,154.87,76.06,82.56,87.43,0.93
ROW_594,31,Female,Rowing,65.43,79.97,70.62,58,183,,89,514.79,239.53,84.12,52.81,86.25,0.33
ROW_595,19,Male,Rowing,46.49,68.45,60.87,53,185,,72,324.59,214.78,65.94,90.56,79.15,0.21
ROW_596,22,Female,Rowing,78.92,103.27,89.45,50,180,,77,435.53,322.05,86.26,96.77,93.04,0.4
ROW_597,27,Male,Rowing,69.71,87.2,78.74,51,197,,99,215.69,226.85,62.61,91.47,81.21,0.44
ROW_598,27,Male,Rowing,56.76,54.74,75.02,50,186,,70,486.18,243.79,55.62,86.38,93.74,0.04
ROW_599,26,Male,Rowing,50.15,75.78,71.51,50,172,,88,411.76,331.33,77.49,57.51,65.14,0.86
ROW_600,30,Female,Rowing,50.02,111.94,76.18,57,192,,63,489.99,270.23,57.56,67.45,56.6,1.0
ROW_601,27,Male,Rowing,50.87,102.87,71.4,49,192,,84,515.83,289.11,97.02,78.26,90.98,0.92
ROW_602,23,Female,Rowing,46.6,72.63,70.8,55,174,,95,235.7,360.34,50.02,53.84,69.13,0.86
ROW_603,28,Male,Rowing,76.58,115.67,73.92,47,172,,95,431.24,201.72,87.78,55.31,82.55,0.99
ROW_604,21,Female,Rowing,63.93,55.36,68.28,45,198,,99,459.98,397.3,63.97,96.71,86.87,0.91
ROW_605,31,Female,Rowing,69.5,117.29,65.4,58,184,,87,406.69,375.03,92.3,85.13,66.34,0.69
ROW_606,34,Male,Rowing,73.98,67.2,76.7,52,192,,67,272.96,221.64,53.01,63.75,75.26,0.17
ROW_607,19,Male,Rowing,72.7,50.64,85.28,54,174,,80,518.24,373.23,97.65,66.37,94.75,0.16
ROW_608,27,Male,Rowing,75.89,80.37,64.58,52,191,,94,598.98,338.49,55.07,69.22,93.99,0.05
ROW_609,20,Female,Rowing,78.85,75.13,60.98,40,172,,77,587.71,382.69,89.39,53.75,87.47,0.41
ROW_610,24,Female,Rowing,60.37,87.74,67.4,41,175,,84,511.01,322.78,75.87,86.96,88.14,0.81
ROW_611,24,Female,Rowing,78.26,105.77,89.39,52,192,,64,367.24,318.62,71.52,58.84,94.88,0.49
ROW_612,18,Male,Rowing,70.32,108.97,84.86,41,183,,67,334.92,150.87,64.01,90.26,86.82,0.37
ROW_613,25,Male,Rowing,47.47,78.09,77.88,50,193,,82,227.42,268.65,92.07,92.29,66.98,0.11
ROW_614,18,Male,Rowing,68.86,80.09,87.88,52,171,,62,366.51,200.07,59.99,81.92,56.04,0.05
ROW_615,25,Male,Rowing,69.04,60.37,73.36,49,187,,96,262.42,231.02,86.06,88.49,71.09,0.4
ROW_616,31,Male,Rowing,76.71,53.33,89.5,54,199,,90,301.73,394.7,72.29,58.59,54.37,0.1
ROW_617,31,Female,Rowing,58.05,94.89,68.89,40,175,,88,556.75,171.38,99.92,78.8,55.79,0.1
ROW_618,19,Male,Rowing,65.47,54.51,67.21,53,193,,79,587.41,330.62,80.57,83.84,97.51,0.4
ROW_619,25,Female,Rowing,45.43,101.37,79.14,49,174,,62,579.42,193.24,55.21,83.08,83.79,0.5
ROW_620,27,Male,Rowing,56.62,87.74,71.34,57,183,,82,277.34,151.85,70.98,55.86,92.58,0.19
ROW_621,24,Male,Rowing,47.18,63.9,78.79,50,186,,99,560.36,275.35,53.31,67.22,82.14,0.68
ROW_622,30,Male,Rowing,63.27,87.77,69.15,46,180,,80,256.6,190.3,64.28,66.25,70.93,0.42
ROW_623,32,Male,Rowing,73.61,62.81,78.54,54,170,,72,403.06,391.37,67.17,78.63,51.26,0.09
ROW_624,28,Male,Rowing,52.23,80.71,68.27,42,179,,67,457.47,200.92,92.66,88.26,97.79,0.64
ROW_625,31,Female,Rowing,63.46,105.97,61.53,41,178,,64,384.99,198.01,91.9,78.53,53.55,0.36
ROW_626,28,Male,Rowing,52.14,82.33,87.36,47,189,,84,580.73,158.04,50.58,87.74,80.51,0.05
ROW_627,19,Female,Rowing,49.22,60.41,86.5,47,181,,98,333.29,232.45,76.61,54.95,55.11,0.95
ROW_628,19,Female,Rowing,62.88,100.67,89.12,50,195,,96,410.95,156.03,61.18,93.91,64.21,0.57
ROW_629,29,Female,Rowing,47.77,63.07,81.5,55,170,,64,230.18,274.72,66.0,76.83,59.29,0.48
ROW_630,32,Female,Rowing,65.56,101.7,80.48,41,196,,67,540.89,276.4,51.08,51.87,77.69,0.86
ROW_631,34,Male,Rowing,46.1,83.55,76.77,44,193,,63,365.35,163.31,87.49,82.16,94.35,0.94
ROW_632,31,Male,Rowing,48.74,81.76,63.78,46,187,,81,480.21,210.02,97.53,75.87,81.78,0.22
ROW_633,33,Male,Rowing,64.25,109.6,65.68,59,181,,73,472.9,358.03,60.96,61.02,83.21,0.81
ROW_634,25,Male,Rowing,65.7,99.6,68.68,52,171,,78,470.51,265.64,67.09,88.22,95.45,0.83
ROW_635,34,Male,Rowing,46.01,52.3,86.7,41,170,,72,402.78,258.65,60.32,96.68,87.47,0.05
ROW_636,22,Female,Rowing,65.07,70.73,65.19,42,170,,94,311.01,324.69,96.5,66.13,93.3,0.71
ROW_637,29,Male,Rowing,74.35,110.96,87.69,48,194,,63,450.04,328.72,50.47,74.7,70.82,0.06
ROW_638,23,Male,Rowing,70.28,51.28,75.68,49,198,,92,584.72,340.49,79.19,56.41,93.27,0.59
ROW_639,22,Female,Rowing,49.59,88.17,81.47,52,170,,81,533.58,357.62,93.54,96.49,82.29,0.67
ROW_640,23,Male,Rowing,65.74,100.95,63.31,52,191,,60,243.51,208.06,59.32,65.94,56.78,0.37
ROW_641,26,Male,Rowing,68.53,93.53,68.07,44,181,,70,209.27,166.6,79.5,59.74,51.94,0.88
ROW_642,32,Female,Rowing,46.3,103.24,88.76,46,176,,75,399.59,245.07,52.53,73.92,62.2,0.8
ROW_643,27,Male,Rowing,74.94,100.8,67.98,56,173,,63,510.33,363.77,90.73,52.16,68.92,0.93
ROW_644,34,Female,Rowing,76.72,98.44,68.9,54,190,,88,325.56,169.51,63.72,62.64,91.88,0.31
ROW_645,29,Female,Rowing,74.77,107.51,65.93,44,189,,98,480.5,293.99,99.44,53.38,87.06,0.02
ROW_646,26,Male,Rowing,73.86,95.2,63.87,46,173,,97,572.77,325.27,96.1,56.37,97.77,0.81
ROW_647,32,Female,Rowing,71.07,78.17,67.0,41,195,,83,383.59,270.35,86.63,55.61,77.96,0.22
ROW_648,31,Male,Rowing,67.17,83.03,79.27,57,184,,68,297.66,213.79,74.84,93.62,87.39,0.47
ROW_649,18,Male,Rowing,68.75,100.17,73.66,49,170,,67,567.1,231.58,88.33,96.52,63.76,0.82
ROW_650,34,Male,Rowing,73.22,111.34,76.61,40,175,,73,388.91,167.91,56.53,73.73,83.98,0.22
ROW_651,18,Female,Rowing,68.19,69.06,63.67,53,183,,74,363.14,223.15,65.51,81.52,85.31,0.31
ROW_652,30,Female,Rowing,56.47,73.95,84.06,58,195,,81,341.34,161.09,51.34,84.8,92.42,0.44
ROW_653,25,Female,Rowing,58.16,115.15,83.52,55,183,,96,369.21,331.58,82.25,69.57,76.82,0.27
ROW_654,30,Female,Rowing,76.4,90.5,60.65,58,179,,74,469.46,374.5,90.28,68.51,82.45,0.46
ROW_655,33,Female,Rowing,45.6,62.53,71.51,45,176,,65,373.49,308.38,97.31,83.78,60.15,0.01
ROW_656,19,Female,Rowing,69.46,96.46,62.06,51,192,,60,329.69,314.18,84.33,68.84,86.84,0.21
ROW_657,30,Female,Rowing,78.42,119.35,83.76,42,193,,79,497.46,268.04,86.6,79.05,91.92,0.83
ROW_658,20,Female,Rowing,69.72,107.64,82.12,46,192,,95,281.19,189.01,94.77,75.76,79.69,0.41
ROW_659,30,Female,Rowing,79.79,102.2,87.06,42,191,,61,280.77,151.93,96.82,76.22,55.78,0.64
ROW_660,30,Female,Rowing,69.06,64.56,67.09,56,181,,65,478.57,235.99,74.56,91.47,65.64,0.23
ROW_661,21,Female,Rowing,46.2,111.33,73.69,54,193,,61,546.68,337.87,55.49,85.2,73.78,0.65
ROW_662,23,Male,Rowing,73.95,86.81,65.53,58,188,,62,296.48,390.11,73.32,98.03,83.86,1.0
ROW_663,21,Female,Rowing,54.96,112.25,71.14,58,178,,66,276.45,257.77,77.8,89.55,66.02,0.6
ROW_664,21,Male,Rowing,60.61,73.09,75.67,50,172,,79,468.12,241.35,81.58,57.29,92.01,0.63
ROW_665,24,Male,Rowing,55.92,54.34,61.6,59,173,,64,448.32,261.49,99.46,86.92,68.59,0.11
ROW_666,24,Male,Rowing,54.4,83.32,81.45,41,182,,84,378.9,256.94,95.88,83.28,52.14,0.4
ROW_667,33,Male,Rowing,60.1,68.89,76.3,46,179,,97,238.34,306.47,69.82,82.3,89.7,0.86
ROW_668,33,Female,Rowing,58.26,100.07,84.87,58,183,,77,236.71,333.54,55.67,74.04,82.21,0.83
ROW_669,22,Male,Rowing,67.17,117.0,68.15,46,175,,60,510.94,346.24,60.74,53.12,90.1,0.52
ROW_670,32,Male,Rowing,73.46,98.37,87.1,49,197,,84,380.71,312.4,58.69,97.57,67.44,0.9
ROW_671,21,Male,Rowing,55.4,112.09,89.96,51,199,,76,543.19,259.43,67.8,92.6,50.88,0.14
ROW_672,30,Female,Rowing,52.48,81.71,87.58,57,197,,74,429.89,387.53,93.82,74.34,53.69,0.66
ROW_673,24,Male,Rowing,68.34,104.01,83.34,45,177,,64,447.5,327.75,71.9,57.93,55.59,0.25
ROW_674,29,Male,Rowing,68.46,109.01,84.37,59,188,,76,573.68,256.66,78.36,91.22,90.26,0.65
ROW_675,26,Female,Rowing,76.54,99.76,77.21,47,198,,80,265.85,261.65,58.96,71.53,65.07,0.09
ROW_676,34,Female,Rowing,45.56,85.54,65.7,44,179,,82,417.21,354.5,74.64,69.51,99.89,0.94
ROW_677,19,Female,Rowing,74.86,93.81,80.31,42,191,,69,223.26,260.14,93.68,83.27,87.92,0.79
ROW_678,33,Female,Rowing,63.24,99.04,81.38,41,174,,76,343.57,279.07,88.67,87.93,80.06,0.2
ROW_679,24,Female,Rowing,66.75,67.72,89.56,45,174,,60,259.24,222.89,54.06,53.14,99.18,0.64
ROW_680,24,Female,Rowing,48.2,106.67,76.24,46,174,,96,275.13,359.73,93.1,88.38,65.82,0.76
ROW_681,18,Female,Rowing,60.14,116.52,68.14,47,178,,66,573.92,280.57,63.69,86.7,58.28,0.21
ROW_682,20,Female,Rowing,52.96,82.57,80.51,43,198,,71,444.27,288.13,83.29,79.46,86.86,0.09
ROW_683,28,Female,Rowing,53.9,99.07,89.38,51,192,,99,556.86,370.17,57.32,66.92,63.9,0.35
ROW_684,32,Male,Rowing,62.64,101.59,65.32,51,197,,60,377.41,380.13,83.73,58.24,98.05,0.14
ROW_685,20,Female,Rowing,73.44,96.36,69.78,56,178,,79,439.06,356.05,51.79,55.13,99.4,0.57
ROW_686,30,Male,Rowing,71.03,88.3,76.26,58,184,,90,212.84,166.34,80.03,50.06,96.32,0.42
ROW_687,21,Male,Rowing,65.68,111.72,65.11,48,178,,63,387.8,260.88,82.3,60.32,97.24,0.46
ROW_688,25,Female,Rowing,63.88,81.42,60.67,51,198,,85,425.62,235.83,62.22,70.57,80.78,0.54
ROW_689,21,Female,Rowing,59.96,54.28,70.11,56,183,,71,206.71,203.38,96.85,62.18,84.61,0.98
ROW_690,24,Female,Rowing,79.04,109.12,85.96,49,175,,81,515.8,377.24,52.3,65.45,54.71,0.79
ROW_691,28,Female,Rowing,64.61,97.18,61.3,58,199,,60,318.17,372.52,94.59,69.52,88.15,0.63
ROW_692,21,Male,Rowing,53.89,109.45,72.87,50,191,,60,380.99,266.32,69.09,65.41,60.1,0.36
ROW_693,30,Male,Rowing,53.05,59.7,82.87,59,189,,62,414.25,183.64,85.7,86.23,92.02,0.03
ROW_694,26,Female,Rowing,66.4,52.15,88.6,52,177,,71,596.88,153.34,82.58,74.59,98.08,0.12
ROW_695,26,Male,Rowing,63.3,115.41,89.56,43,199,,80,239.67,259.62,58.41,50.97,60.62,0.73
ROW_696,20,Female,Rowing,45.27,60.34,72.66,54,171,,72,422.11,159.99,65.95,61.33,53.9,0.37
ROW_697,29,Male,Rowing,74.05,106.68,88.51,51,174,,72,412.24,302.39,76.48,85.48,74.19,0.33
ROW_698,28,Male,Rowing,69.64,107.62,61.06,49,186,,77,227.56,302.1,92.33,65.05,89.58,0.89
ROW_699,28,Female,Rowing,68.16,99.61,82.38,46,179,,92,453.58,374.73,97.74,96.01,88.53,0.48
ROW_700,34,Female,Rowing,47.41,59.19,79.28,41,183,,65,314.74,197.51,51.03,85.63,84.84,0.9
ROW_701,31,Male,Rowing,57.67,96.72,67.49,46,187,,84,241.51,242.85,67.63,64.5,91.03,0.89
ROW_702,33,Female,Rowing,77.74,112.24,75.22,47,170,,82,271.46,364.89,83.41,75.82,58.75,0.08
ROW_703,27,Male,Rowing,75.19,79.79,63.89,58,191,,83,529.44,268.57,76.39,83.36,82.6,0.95
ROW_704,21,Female,Rowing,54.99,78.95,86.15,45,171,,96,241.65,164.93,97.15,59.67,80.28,0.08
