athlete_id,age,gender,sport,vo2_max,hrv,lactate_threshold,resting_heart_rate,max_heart_rate,stride_length,cadence,force_application,power_output,endurance_score,efficiency_score,adaptability_score,skiing_potential
RUN_486,21,Male,Running,63.82,79.18,85.47,52,182,1.14,80,547.03,,75.67,93.87,96.65,0.24
RUN_487,24,Female,Running,46.66,110.22,60.31,51,176,1.46,76,485.87,,99.36,97.88,52.27,0.57
RUN_488,33,Male,Running,75.14,117.88,86.08,52,184,1.28,60,301.12,,90.11,77.79,88.75,0.07
RUN_489,20,Male,Running,50.97,59.04,63.6,41,175,1.05,87,593.97,,55.5,65.36,56.63,0.85
RUN_490,19,Male,Running,57.61,90.47,81.64,42,199,1.5,61,457.21,,85.86,61.97,89.53,0.65
RUN_491,34,Male,Running,47.52,105.47,72.5,56,183,1.04,76,400.53,,90.52,73.85,94.44,0.28
RUN_492,26,Female,Running,49.79,87.33,80.43,58,187,1.37,98,512.55,,70.71,64.82,93.06,0.27
RUN_493,25,Male,Running,68.3,78.64,78.85,51,173,1.35,73,441.08,,66.51,71.04,82.64,0.9
RUN_494,29,Female,Running,69.24,95.87,64.9,55,170,1.31,73,484.0,,79.23,91.72,75.04,0.84
RUN_495,24,Male,Running,68.69,68.91,75.44,59,198,1.27,77,446.85,,75.96,73.6,93.73,0.76
RUN_496,31,Female,Running,64.32,74.44,68.32,59,172,0.88,99,271.54,,63.26,82.04,75.95,0.41
RUN_497,33,Female,Running,78.34,119.46,76.81,49,182,1.5,93,417.34,,69.87,54.51,59.51,0.87
RUN_498,18,Male,Running,62.75,94.55,82.14,54,187,0.91,60,313.24,,77.22,88.11,97.14,0.25
RUN_499,27,Male,Running,60.73,111.1,62.44,47,198,1.22,77,428.12,,79.0,74.15,68.66,0.02
RUN_500,28,Male,Running,53.66,106.54,75.47,58,173,0.97,93,250.2,,76.59,68.05,81.22,0.43
RUN_501,24,Male,Running,48.46,95.66,78.53,44,173,0.92,82,292.79,,92.31,80.55,59.96,0.92
RUN_502,31,Female,Running,64.19,108.85,68.86,51,180,1.19,75,523.49,,51.59,55.1,55.53,0.57
RUN_503,34,Female,Running,56.02,70.1,88.59,49,183,1.39,78,362.11,,66.65,70.7,77.55,0.23
RUN_504,30,Female,Running,63.34,94.6,75.61,53,194,1.06,96,469.51,,87.49,90.55,77.73,0.65
RUN_505,20,Female,Running,52.21,91.34,65.48,51,176,0.85,65,399.14,,82.59,63.1,68.49,0.74
RUN_506,19,Male,Running,74.34,93.57,63.23,52,198,1.24,83,336.28,,95.91,95.7,65.59,0.55
RUN_507,26,Male,Running,79.99,61.8,76.25,56,172,1.34,76,398.07,,79.4,80.18,68.71,0.84
RUN_508,24,Female,Running,56.28,69.41,71.26,40,176,1.01,75,525.48,,81.91,77.04,89.76,0.59
RUN_509,31,Male,Running,74.48,70.07,65.78,49,177,1.28,98,312.64,,85.25,69.98,67.89,0.1
RUN_510,22,Female,Running,75.55,92.14,60.92,44,181,0.85,65,368.58,,59.31,87.1,96.07,0.81
RUN_511,32,Female,Running,79.86,118.08,77.0,50,176,1.05,75,281.03,,87.66,78.22,55.65,0.15
RUN_512,18,Female,Running,57.0,116.78,77.96,49,193,1.13,68,340.48,,64.99,89.83,96.58,0.88
RUN_513,24,Male,Running,71.46,65.9,64.25,45,185,1.35,88,554.04,,71.23,66.58,84.48,0.52
RUN_514,22,Female,Running,53.01,71.34,78.05,54,199,1.04,63,514.29,,50.7,85.1,67.22,0.73
RUN_515,21,Female,Running,66.87,52.52,88.56,48,194,1.12,85,349.45,,92.18,97.17,50.34,0.97
RUN_516,28,Female,Running,69.67,77.92,89.35,47,186,1.24,97,252.96,,97.67,64.0,90.12,0.43
RUN_517,23,Male,Running,70.94,108.43,86.65,45,195,1.24,85,367.99,,53.01,99.05,98.47,0.46
RUN_518,22,Male,Running,52.25,114.1,84.21,45,191,1.16,73,508.69,,81.76,70.53,99.12,0.83
RUN_519,32,Female,Running,74.71,66.55,66.28,56,173,1.03,94,217.52,,98.04,51.93,71.17,0.11
RUN_520,23,Male,Running,59.73,68.61,64.69,51,186,1.27,83,498.14,,80.35,67.89,53.53,0.03
RUN_521,21,Male,Running,52.57,65.46,73.35,46,187,1.39,67,471.96,,89.9,57.48,65.69,0.6
RUN_522,34,Male,Running,63.99,74.51,78.59,44,195,0.91,99,225.86,,55.91,65.21,65.49,0.17
RUN_523,32,Male,Running,75.22,106.33,85.52,55,173,1.04,84,454.26,,62.24,54.8,55.12,0.26
RUN_524,23,Female,Running,78.85,95.28,66.96,45,186,1.27,63,319.46,,67.29,58.91,76.24,0.98
RUN_525,29,Female,Running,71.19,105.02,74.39,47,184,1.33,74,270.91,,99.06,56.33,80.23,0.65
RUN_526,26,Female,Running,45.2,90.81,79.42,42,191,1.35,75,353.95,,89.09,52.17,86.44,0.86
RUN_527,25,Female,Running,49.71,68.04,73.37,47,186,1.26,70,282.16,,94.28,64.81,52.55,0.9
RUN_528,32,Male,Running,47.67,65.96,73.63,46,182,1.13,87,529.82,,74.35,97.05,63.77,0.12
RUN_529,18,Female,Running,48.54,50.63,66.75,56,194,1.25,66,496.8,,85.84,97.47,67.76,0.93
RUN_530,19,Male,Running,58.41,104.67,89.6,58,195,0.89,97,592.3,,86.58,92.33,94.61,0.87
RUN_531,20,Female,Running,56.85,109.3,74.26,59,172,0.95,83,413.63,,78.45,50.61,95.07,0.05
RUN_532,27,Female,Running,48.98,103.78,75.98,53,181,1.45,90,235.68,,93.9,51.41,63.0,0.98
RUN_533,31,Male,Running,75.88,55.21,66.56,45,196,1.45,63,347.11,,57.91,50.52,74.37,0.46
RUN_534,28,Female,Running,66.54,103.36,75.42,46,186,1.31,96,535.45,,52.88,68.33,71.24,0.97
RUN_535,23,Male,Running,72.88,53.2,67.66,44,191,1.03,94,358.75,,65.2,99.01,76.34,0.82
RUN_536,31,Female,Running,58.0,57.39,66.07,58,191,1.25,65,382.27,,54.41,94.84,64.31,0.44
RUN_537,25,Female,Running,59.36,80.83,68.27,46,176,1.28,92,364.79,,53.02,62.53,73.15,0.51
RUN_538,19,Male,Running,56.12,83.33,60.08,48,176,1.16,91,294.15,,70.95,70.51,57.27,0.28
RUN_539,21,Female,Running,60.34,107.13,77.1,51,195,1.32,97,229.28,,60.03,91.22,85.48,0.49
RUN_540,20,Male,Running,66.36,97.57,71.62,54,180,0.82,94,272.22,,89.51,87.93,68.49,0.11
RUN_541,19,Male,Running,62.25,60.73,86.96,54,185,0.98,76,345.58,,78.99,56.63,77.12,0.91
RUN_542,21,Female,Running,74.33,65.83,61.22,55,173,1.36,91,298.18,,68.03,55.39,80.23,0.71
RUN_543,28,Female,Running,76.5,70.0,61.3,59,185,1.46,73,429.09,,64.33,77.19,91.83,0.81
RUN_544,26,Male,Running,61.44,58.66,86.58,54,174,1.41,78,445.56,,78.16,55.11,54.09,0.53
RUN_545,25,Female,Running,53.39,70.14,63.8,44,188,1.3,83,428.03,,71.7,91.25,74.14,0.13
RUN_546,25,Female,Running,78.08,101.0,60.06,51,191,0.92,98,233.97,,52.79,62.67,94.7,0.54
RUN_547,22,Male,Running,70.73,66.9,65.37,43,198,1.06,70,466.74,,83.26,59.42,66.49,0.33
RUN_548,30,Male,Running,67.4,108.48,84.72,42,183,0.84,66,353.83,,74.99,59.28,72.23,0.01
RUN_549,24,Female,Running,71.09,82.87,84.08,40,176,1.25,83,551.26,,63.84,52.26,54.25,0.62
RUN_550,22,Male,Running,47.66,72.61,70.2,52,178,1.11,83,410.25,,64.52,82.09,87.53,0.85
RUN_551,30,Female,Running,47.37,78.87,80.04,44,194,1.2,73,233.81,,72.64,58.22,54.25,0.71
RUN_552,33,Female,Running,50.36,99.66,75.22,51,197,1.49,83,203.69,,91.38,61.67,81.55,0.22
RUN_553,31,Female,Running,50.16,86.18,87.14,41,182,1.08,70,481.0,,71.15,87.57,68.71,0.82
RUN_554,22,Male,Running,59.72,50.51,61.69,45,185,1.01,67,360.2,,91.98,52.87,66.91,0.31
RUN_555,21,Male,Running,50.51,114.56,84.4,44,190,0.91,74,315.2,,71.24,60.14,79.28,0.22
RUN_556,28,Female,Running,74.91,54.62,65.12,57,173,0.9,61,378.87,,91.5,57.47,78.38,0.96
RUN_557,19,Male,Running,65.23,115.7,71.75,44,176,1.16,83,228.96,,96.58,50.24,70.27,0.02
RUN_558,30,Male,Running,57.89,51.97,65.76,57,199,1.32,69,356.79,,51.03,76.97,63.92,0.17
RUN_559,33,Male,Running,47.44,103.97,81.08,55,172,1.2,91,325.88,,53.11,59.5,75.41,0.47
RUN_560,26,Male,Running,65.69,87.43,80.35,56,189,1.41,76,520.08,,56.7,81.65,63.36,0.17
RUN_561,33,Male,Running,49.08,85.4,76.44,41,184,1.02,69,269.94,,56.11,75.09,55.13,0.17
RUN_562,24,Female,Running,71.01,55.09,80.94,56,194,1.22,81,502.53,,72.72,83.39,89.96,0.63
RUN_563,33,Male,Running,73.1,66.71,79.19,49,190,1.26,65,400.16,,88.2,99.08,85.12,0.82
RUN_564,30,Male,Running,64.04,104.43,83.29,42,195,1.0,86,232.76,,98.07,60.99,54.22,0.66
RUN_565,22,Male,Running,50.24,112.39,67.18,53,183,1.08,79,587.87,,70.89,83.29,58.13,0.1
RUN_566,32,Female,Running,72.54,87.04,72.87,58,176,1.21,60,493.68,,84.42,91.68,55.01,0.9
RUN_567,24,Female,Running,55.77,74.73,64.55,51,187,0.81,76,304.04,,81.78,97.87,89.54,0.92
RUN_568,19,Male,Running,52.79,54.2,72.89,40,194,1.42,60,432.7,,69.66,81.12,88.64,0.28
RUN_569,25,Female,Running,61.47,97.75,81.05,46,174,0.88,96,559.97,,86.06,56.54,70.4,0.55
RUN_570,27,Male,Running,77.29,69.49,80.74,46,190,0.83,74,572.32,,79.6,52.69,91.07,0.49
RUN_571,27,Female,Running,55.41,53.85,81.28,52,189,0.95,60,492.46,,88.0,63.93,98.7,0.67
RUN_572,28,Female,Running,76.7,96.61,69.26,48,177,1.15,76,491.07,,59.68,96.41,98.52,0.98
RUN_573,25,Male,Running,46.88,84.0,79.87,44,196,1.03,97,310.94,,68.01,76.85,99.04,0.99
RUN_574,33,Female,Running,47.92,50.84,71.02,43,189,1.11,61,595.9,,83.56,78.97,92.32,0.51
RUN_575,33,Male,Running,69.45,57.76,88.33,44,187,0.86,77,297.39,,56.24,80.53,60.85,0.09
RUN_576,34,Male,Running,51.67,98.94,70.3,59,190,0.96,71,235.76,,88.52,66.61,52.87,0.33
RUN_577,23,Female,Running,56.08,54.46,78.09,51,188,0.87,88,590.95,,56.67,59.08,90.58,0.41
RUN_578,34,Female,Running,49.77,110.62,82.5,47,189,0.96,82,261.14,,66.22,97.71,65.43,0.53
RUN_579,29,Female,Running,56.63,71.79,87.19,52,172,1.29,68,408.65,,61.88,87.77,66.89,0.96
RUN_580,32,Male,Running,54.82,56.21,73.14,43,192,1.2,67,387.3,,53.05,75.55,53.65,0.26
RUN_581,24,Male,Running,70.77,103.18,70.81,59,199,1.03,75,539.28,,63.53,68.84,85.74,0.54
RUN_582,31,Male,Running,69.57,86.71,72.9,50,175,0.98,82,358.66,,95.58,74.14,71.54,0.29
RUN_583,21,Female,Running,78.42,71.46,69.71,54,187,1.5,88,400.87,,51.35,51.68,60.21,0.92
RUN_584,34,Female,Running,70.35,78.43,79.62,53,196,1.34,69,217.5,,50.84,62.37,82.62,0.99
RUN_585,28,Female,Running,69.32,51.5,87.98,57,184,1.38,71,283.13,,85.21,62.54,98.99,0.87
RUN_586,23,Female,Running,69.3,96.39,63.78,59,183,0.82,71,533.2,,68.34,72.27,74.92,0.34
RUN_587,27,Male,Running,75.9,75.6,76.83,40,193,0.84,89,391.34,,61.49,61.81,80.32,0.28
RUN_588,32,Female,Running,55.37,99.98,86.93,40,190,1.3,69,292.37,,75.44,59.27,58.14,0.43
RUN_589,23,Male,Running,55.5,93.97,63.0,50,191,0.93,73,347.56,,63.33,88.28,58.05,0.75
RUN_590,33,Male,Running,70.94,95.59,74.82,59,177,1.1,63,314.04,,69.6,94.68,72.91,0.01
RUN_591,29,Male,Running,53.0,105.5,85.96,45,180,0.93,79,422.49,,85.77,53.36,92.24,1.0
RUN_592,33,Female,Running,76.92,94.18,87.01,44,180,0.92,98,220.58,,55.85,60.48,95.46,0.88
RUN_593,31,Female,Running,63.72,79.31,75.43,52,181,0.88,66,289.99,,97.98,88.68,82.09,0.02
RUN_594,23,Female,Running,55.5,77.29,60.75,49,185,1.22,89,341.99,,52.13,90.79,68.03,0.38
RUN_595,26,Female,Running,72.16,58.37,63.17,45,176,1.32,83,571.29,,90.33,75.01,87.5,0.69
RUN_596,18,Female,Running,55.93,104.56,77.6,43,196,0.84,69,449.31,,86.23,84.74,64.6,0.24
RUN_597,25,Female,Running,78.71,103.28,63.72,43,172,0.99,97,401.7,,64.1,53.88,60.98,0.14
RUN_598,24,Female,Running,79.4,67.24,64.48,46,171,1.26,95,276.33,,55.92,92.48,89.77,0.63
RUN_599,31,Female,Running,68.34,110.39,83.16,55,172,1.07,76,423.14,,92.62,91.64,87.57,0.9
RUN_600,25,Female,Running,48.98,91.23,82.52,40,177,1.29,80,571.6,,83.98,84.67,94.11,0.96
RUN_601,28,Female,Running,54.21,83.51,85.28,48,189,1.33,62,426.52,,64.54,95.82,78.82,0.01
RUN_602,26,Female,Running,63.04,51.22,63.17,58,177,0.82,60,265.91,,50.85,52.38,94.84,0.87
RUN_603,24,Female,Running,74.8,76.79,65.94,59,173,1.07,77,598.85,,96.92,61.55,51.32,0.56
RUN_604,23,Female,Running,51.47,94.85,84.99,54,192,1.31,61,399.54,,70.21,68.13,62.69,0.24
RUN_605,22,Female,Running,48.65,56.28,81.63,48,182,1.06,99,327.82,,58.81,57.93,90.22,0.62
RUN_606,28,Male,Running,47.61,82.17,84.18,59,191,0.8,63,401.35,,95.59,90.74,71.18,1.0
RUN_607,22,Male,Running,62.74,119.54,89.69,40,195,1.04,91,305.48,,67.95,87.86,61.97,0.28
RUN_608,26,Male,Running,75.96,100.16,85.93,40,186,1.41,78,212.15,,73.16,88.66,89.81,0.28
RUN_609,25,Female,Running,46.48,88.28,75.61,55,198,1.47,79,555.81,,84.93,64.56,91.11,0.7
RUN_610,28,Male,Running,52.43,87.31,69.32,44,196,1.19,66,371.55,,90.97,88.13,72.81,0.04
RUN_611,23,Female,Running,69.26,53.06,77.09,48,193,1.01,68,501.16,,55.01,56.15,73.33,0.82
RUN_612,32,Female,Running,73.91,117.01,79.16,40,191,1.13,66,588.5,,94.93,55.34,89.05,0.65
RUN_613,23,Male,Running,73.26,114.97,70.06,58,187,0.97,86,453.04,,96.63,79.2,88.57,0.84
RUN_614,28,Female,Running,72.48,97.77,83.13,55,174,0.92,80,476.65,,62.96,52.43,93.33,0.23
RUN_615,32,Female,Running,49.54,56.93,62.78,42,181,1.15,94,577.3,,74.87,96.93,82.28,0.85
RUN_616,29,Female,Running,58.9,64.55,83.38,43,171,1.32,83,406.62,,92.89,66.44,59.29,0.45
RUN_617,26,Female,Running,79.47,62.87,60.96,51,179,0.96,91,327.96,,74.37,73.85,77.49,0.13
RUN_618,27,Male,Running,79.61,86.37,74.94,46,176,1.44,71,568.55,,74.1,90.66,69.12,0.9
RUN_619,32,Female,Running,66.08,64.55,85.84,54,184,0.92,82,227.6,,80.93,70.0,51.35,0.71
RUN_620,34,Male,Running,69.82,98.71,62.59,54,196,1.19,95,285.84,,88.37,71.53,59.83,0.17
RUN_621,33,Male,Running,78.29,88.17,75.53,44,195,1.34,88,336.51,,83.28,67.4,60.28,0.25
RUN_622,25,Female,Running,60.75,51.24,64.78,41,191,0.95,62,512.84,,81.33,67.59,54.12,0.27
RUN_623,34,Male,Running,49.79,102.08,86.84,51,176,1.01,67,561.56,,68.58,73.4,72.67,0.96
RUN_624,28,Female,Running,68.41,63.22,84.97,58,184,0.84,93,380.71,,81.5,97.3,75.4,0.89
RUN_625,28,Female,Running,78.6,107.74,88.02,44,185,1.46,73,314.45,,55.16,96.8,67.0,0.35
RUN_626,23,Male,Running,69.4,74.85,86.25,42,191,1.14,95,341.28,,70.48,77.26,70.62,0.47
RUN_627,19,Male,Running,73.12,73.7,82.1,45,195,0.85,91,462.62,,59.42,72.8,77.47,0.29
RUN_628,18,Male,Running,59.8,50.83,65.55,52,170,1.38,66,263.2,,76.88,90.41,56.02,0.74
RUN_629,23,Female,Running,48.38,119.14,69.08,59,184,1.2,69,418.97,,63.1,84.05,78.11,0.16
RUN_630,22,Male,Running,50.91,92.84,74.91,54,172,0.84,71,435.38,,75.3,94.08,85.5,0.34
RUN_631,26,Male,Running,79.39,79.59,77.67,43,179,1.12,99,483.14,,88.87,86.53,93.74,0.61
RUN_632,22,Male,Running,62.26,56.76,83.47,59,185,1.1,82,441.56,,71.7,97.62,65.08,0.88
RUN_633,32,Female,Running,45.42,98.94,66.81,46,171,0.9,70,238.78,,60.94,94.31,87.37,0.64
RUN_634,32,Female,Running,78.44,69.79,63.85,57,186,1.09,72,475.52,,61.15,92.76,80.3,0.94
RUN_635,26,Male,Running,62.42,119.18,74.48,46,170,1.0,71,208.7,,95.31,69.58,75.14,0.93
RUN_636,31,Male,Running,74.27,116.54,64.74,51,173,1.29,66,356.12,,89.05,69.31,95.98,0.72
RUN_637,22,Male,Running,64.2,101.47,80.81,50,180,0.8,69,366.83,,51.83,87.06,81.0,0.28
RUN_638,34,Female,Running,48.56,117.98,77.27,51,186,0.87,66,246.65,,97.14,54.19,68.3,0.68
RUN_639,32,Female,Running,66.54,57.39,82.23,54,171,1.44,86,203.94,,55.63,66.11,85.65,0.19
RUN_640,34,Female,Running,79.91,69.59,61.9,47,170,1.1,66,228.46,,82.65,96.61,97.99,0.33
RUN_641,26,Female,Running,46.22,67.73,88.94,50,198,0.92,83,378.52,,77.58,72.51,95.91,0.76
RUN_642,30,Female,Running,74.46,55.04,60.0,57,197,1.36,82,296.14,,52.33,63.49,99.01,0.85
RUN_643,30,Male,Running,53.24,118.06,69.76,49,197,1.4,84,227.59,,64.76,73.82,54.75,0.42
RUN_644,22,Male,Running,58.79,54.2,80.39,47,175,0.95,95,302.56,,88.79,64.43,72.17,0.52
RUN_645,31,Female,Running,58.04,109.97,61.35,45,180,1.3,92,411.53,,65.34,88.41,71.63,0.39
RUN_646,24,Female,Running,76.46,103.77,62.5,42,173,1.23,96,496.86,,74.02,92.53,69.19,0.48
RUN_647,22,Male,Running,62.66,76.31,62.3,59,193,1.32,98,364.8,,84.9,89.13,58.92,0.51
RUN_648,29,Male,Running,60.65,51.32,77.45,51,180,1.35,66,445.26,,53.58,57.45,91.61,0.69
RUN_649,20,Male,Running,73.63,50.43,86.88,56,174,1.26,89,438.71,,91.63,66.8,83.65,0.75
RUN_650,26,Male,Running,46.71,64.28,76.66,42,199,1.47,90,558.53,,52.08,60.7,80.3,0.98
RUN_651,27,Male,Running,48.03,84.57,78.11,59,179,1.4,96,271.76,,63.12,52.14,72.34,0.44
RUN_652,18,Male,Running,45.76,82.05,70.38,57,174,0.96,80,390.57,,88.15,86.96,69.43,0.08
RUN_653,31,Male,Running,69.08,90.97,60.56,51,196,1.44,93,452.73,,95.59,71.42,89.32,0.69
RUN_654,18,Male,Running,63.4,104.04,60.65,55,196,1.05,80,407.89,,88.02,63.83,76.34,0.5
RUN_655,27,Male,Running,75.66,76.41,86.65,49,193,1.31,99,380.14,,61.35,65.38,80.38,0.84
RUN_656,28,Male,Running,62.45,61.23,63.08,58,196,1.39,79,589.38,,99.29,56.75,55.0,0.15
RUN_657,19,Male,Running,52.76,106.0,89.99,48,195,1.11,93,576.81,,70.67,91.34,73.57,0.64
RUN_658,19,Female,Running,73.18,73.29,64.93,53,191,0.84,67,444.58,,68.82,57.2,56.52,0.46
RUN_659,28,Female,Running,55.3,70.08,80.24,59,191,1.46,91,375.83,,93.26,66.92,52.69,0.42
RUN_660,25,Female,Running,77.75,103.5,88.47,53,172,0.85,89,502.15,,53.31,50.37,84.46,0.56
RUN_661,20,Male,Running,53.76,115.39,70.87,43,198,1.04,88,405.17,,77.8,71.82,63.74,0.68
RUN_662,26,Male,Running,50.87,114.05,82.03,54,175,1.22,64,598.23,,98.28,67.74,98.25,0.85
RUN_663,33,Female,Running,62.27,59.62,70.53,59,195,0.88,89,474.37,,55.01,85.96,80.27,0.24
RUN_664,33,Female,Running,46.77,85.22,69.15,41,182,1.39,71,227.26,,77.04,85.77,82.26,0.29
RUN_665,27,Male,Running,46.27,56.5,66.05,57,185,0.94,98,360.76,,56.62,51.93,59.84,0.55
RUN_666,23,Male,Running,62.36,117.27,84.63,41,176,1.49,86,492.11,,94.5,55.79,56.44,0.35
RUN_667,28,Male,Running,52.53,65.07,67.72,57,187,1.44,72,536.95,,79.39,95.23,76.27,0.57
RUN_668,25,Female,Running,45.33,63.82,68.49,47,172,1.22,69,525.35,,61.73,89.59,96.28,0.2
RUN_669,18,Male,Running,55.36,112.22,89.97,49,175,1.26,95,590.9,,65.35,69.47,52.79,0.31
RUN_670,23,Male,Running,61.71,117.75,69.82,59,179,1.17,90,395.65,,75.83,58.32,75.41,0.32
RUN_671,25,Male,Running,58.8,98.83,72.68,43,185,1.07,75,256.03,,86.27,63.04,59.94,0.99
RUN_672,31,Male,Running,49.74,58.47,89.7,49,194,1.05,98,460.9,,74.37,82.9,89.1,0.85
RUN_673,20,Female,Running,65.29,84.01,71.08,49,182,1.42,95,228.3,,59.46,97.27,84.1,0.84
RUN_674,19,Female,Running,69.86,107.16,70.98,42,194,1.2,85,589.41,,85.41,80.79,54.86,0.51
RUN_675,18,Male,Running,68.64,90.07,84.83,43,193,1.38,79,503.41,,55.92,51.32,80.82,0.47
RUN_676,28,Female,Running,58.78,59.28,69.36,49,193,1.16,93,592.86,,90.47,82.54,99.18,0.07
RUN_677,23,Female,Running,49.82,62.03,67.01,46,178,1.01,96,350.9,,69.78,97.24,76.41,0.2
RUN_678,25,Male,Running,62.48,110.49,72.7,51,196,0.86,67,206.32,,82.64,67.93,64.27,0.9
RUN_679,24,Female,Running,76.17,86.89,81.02,46,185,1.03,63,408.52,,67.24,96.68,57.61,0.53
RUN_680,23,Male,Running,61.41,99.41,61.3,52,180,1.42,88,248.47,,83.45,83.53,99.48,0.99
RUN_681,29,Male,Running,51.85,76.11,71.22,47,178,1.3,90,471.85,,94.46,59.49,78.19,0.59
RUN_682,25,Female,Running,48.26,87.27,70.39,52,179,1.35,61,399.02,,85.07,57.27,68.73,0.38
RUN_683,22,Male,Running,78.04,118.4,67.34,40,180,1.34,84,501.38,,83.57,58.81,60.72,0.27
RUN_684,26,Male,Running,71.01,73.08,79.63,55,198,0.88,97,316.43,,87.87,84.96,97.51,0.92
RUN_685,29,Male,Running,55.95,97.24,68.7,58,194,0.91,62,531.67,,75.01,79.48,81.35,0.37
RUN_686,32,Male,Running,55.34,62.08,78.2,58,190,1.02,64,460.33,,61.01,72.78,52.88,0.15
RUN_687,30,Female,Running,76.33,58.52,75.13,52,191,1.01,81,595.08,,90.78,63.17,52.97,0.28
RUN_688,30,Male,Running,51.21,104.85,66.52,46,184,0.85,75,271.42,,82.42,95.36,96.97,0.65
RUN_689,22,Female,Running,63.73,109.09,68.0,54,190,0.91,68,220.47,,65.69,60.69,85.5,0.13
RUN_690,19,Female,Running,69.97,96.78,65.12,45,182,1.4,68,540.42,,63.79,64.18,55.17,0.09
RUN_691,25,Female,Running,58.87,61.07,61.7,43,186,1.21,71,335.38,,75.0,52.75,81.19,0.46
RUN_692,31,Male,Running,46.4,66.84,78.58,59,173,1.04,63,372.5,,60.37,63.77,70.97,0.08
RUN_693,23,Female,Running,52.97,113.78,80.18,50,199,1.17,77,570.27,,93.91,96.14,89.44,0.39
RUN_694,24,Female,Running,76.56,70.21,64.98,58,180,0.98,77,376.28,,89.43,59.38,63.69,0.32
RUN_695,31,Female,Running,63.31,107.32,78.46,41,198,1.21,92,319.21,,65.42,60.2,69.14,0.39
RUN_696,23,Female,Running,73.54,70.02,89.46,56,170,0.85,62,223.8,,52.47,80.0,58.37,0.49
RUN_697,33,Female,Running,64.45,115.76,62.23,54,197,1.43,97,377.17,,52.59,78.35,62.62,0.19
RUN_698,21,Female,Running,78.03,114.01,74.71,59,170,0.97,76,461.98,,64.86,58.8,59.46,0.44
RUN_699,24,Female,Running,76.82,53.03,81.99,57,172,1.37,71,307.67,,57.38,57.71,51.22,0.36
RUN_700,33,Male,Running,61.9,103.93,61.38,51,192,1.26,70,487.11,,93.67,55.85,52.31,0.8
RUN_701,21,Male,Running,56.14,61.86,83.35,42,184,1.17,76,391.31,,71.04,93.05,91.78,0.69
RUN_702,24,Female,Running,66.06,65.07,89.39,56,170,1.45,94,543.24,,67.4,82.72,90.19,0.87
RUN_703,19,Female,Running,68.62,82.19,62.65,53,192,0.91,65,264.69,,60.89,97.67,57.04,0.67
RUN_704,25,Male,Running,62.44,90.34,84.67,45,195,0.88,94,502.83,,92.06,58.29,83.39,0.12
RUN_705,27,Female,Running,73.78,72.81,71.36,43,199,1.03,65,573.02,,89.62,73.03,87.28,0.51
RUN_706,19,Female,Running,51.42,90.28,64.32,47,195,1.38,91,496.56,,69.22,87.15,52.56,0.74
RUN_707,23,Male,Running,56.7,61.95,74.8,59,198,0.82,70,362.37,,58.47,60.68,54.43,0.84
RUN_708,21,Female,Running,69.02,51.56,62.15,42,185,0.97,98,292.18,,97.6,84.23,78.15,0.18
RUN_709,18,Female,Running,53.63,89.99,75.66,47,186,1.1,72,239.35,,65.79,73.69,68.71,0.22
RUN_710,23,Female,Running,60.39,86.22,60.58,52,178,1.3,72,456.95,,88.55,71.54,84.97,0.86
RUN_711,29,Female,Running,78.73,98.28,81.86,58,174,1.01,98,257.14,,73.15,82.25,77.88,0.49
RUN_712,31,Male,Running,66.91,95.49,74.64,54,198,1.11,93,535.32,,89.08,73.38,51.55,0.45
RUN_713,32,Female,Running,78.22,112.82,73.77,46,175,1.04,62,584.29,,74.08,91.0,84.18,0.49
RUN_714,34,Female,Running,70.29,82.16,65.89,42,184,0.86,91,254.32,,96.28,96.53,60.2,0.17
RUN_715,26,Male,Running,70.36,50.59,70.84,58,197,1.32,63,350.42,,90.02,79.44,65.63,0.63
RUN_716,32,Male,Running,65.72,94.15,65.46,49,178,1.12,99,574.91,,63.01,65.03,86.82,0.81
RUN_717,22,Female,Running,49.98,97.26,82.06,55,196,1.37,60,388.28,,71.52,88.86,88.56,0.84
RUN_718,33,Female,Running,63.19,86.5,65.97,53,172,1.29,68,414.17,,55.03,58.52,67.29,0.03
RUN_719,26,Female,Running,53.84,98.25,78.5,47,188,0.84,66,499.01,,95.17,54.75,54.46,0.72
RUN_720,20,Female,Running,79.95,72.65,68.39,50,190,1.15,86,284.21,,53.46,75.94,88.48,0.09
RUN_721,29,Female,Running,54.34,60.42,79.71,58,182,1.49,62,591.66,,50.91,82.34,93.51,0.97
RUN_722,31,Female,Running,53.07,96.52,76.21,41,182,1.02,81,512.35,,74.82,91.75,98.22,0.48
RUN_723,18,Female,Running,66.84,67.16,72.7,44,192,1.15,75,264.55,,80.16,97.76,65.89,0.78
RUN_724,26,Male,Running,62.88,81.94,80.19,50,172,1.26,67,244.43,,61.16,93.67,56.19,0.62
RUN_725,26,Male,Running,45.75,84.41,72.47,46,189,0.94,64,573.98,,78.53,99.43,96.88,0.95
RUN_726,30,Female,Running,49.53,83.4,84.64,47,183,1.29,89,474.01,,94.78,73.78,69.99,0.97
RUN_727,25,Female,Running,73.39,91.89,81.89,56,171,1.26,87,215.43,,81.31,65.83,54.68,0.28
RUN_728,28,Female,Running,61.93,52.06,76.22,51,194,1.06,86,256.79,,72.79,72.99,74.94,0.48
